6.283326984662824,3.5730220914573163,4.861705635676878,3.3401312182246627,42528.0
11.828519634993844,6.575332668065719,9.017222506989281,6.183368312425522,36603.1830494421
16.735668454377823,9.086613487259584,12.563987089676292,8.598225586833982,31493.67078876899
21.09111692057097,11.175570566020212,15.586034657906378,10.643797920600687,27087.346080490857
24.96935163179675,12.901443747038492,18.1558420984095,12.371055935162783,23287.508974883163
28.434632542599097,14.315308680528148,20.33591732017937,13.823963066225126,20010.756702366638
31.542399029511305,15.461199766562487,22.18017010523168,15.040439030092376,17185.15518678468
34.34048261200666,16.377078677618734,23.735094454323523,16.05319080652161,14748.661992723788
36.87015291540692,17.095669695575577,25.040788348845467,16.890429355769808,12647.766132342284
39.16701980650827,17.64518017750056,26.131833285688515,17.576487782410513,10836.314911492302
41.26181147949058,18.049921946169782,27.03805286761821,18.1323544978687,9274.502095481783
43.18104555007572,18.33084722917112,27.78516708015937,18.576133070103783,7927.99521151339
44.94760787027103,18.506010897033732,28.395356599076084,18.923438841602866,6767.182855205471
46.58125175295048,18.590969135029493,28.88774950008556,19.18774101059301,5766.5254995091445
48.09902855063551,18.599123289682026,29.278841041228116,19.380657674750577,4903.995573472977
49.51565902788544,18.54201642904364,29.58285572103262,19.51221030546556,4160.594535414889
50.84385366870083,18.4295891191078,29.81205955009872,19.591043231301057,3519.9363530495975
52.09458894082405,18.270400024587282,29.97702938221984,19.624612942173425,2967.88825899296
53.277345573247125,18.071816171102775,30.086885209764763,19.619351364149615,2492.2609057429067
54.40031407043781,17.84017704068667,30.149490516081528,19.580806684109284,2082.54112724616
55.47057196851369,17.58093609882974,30.171625077384604,19.51376481133985,1729.6614482462937
56.494236719083105,17.298782856507284,30.159134002581723,19.422354138632627,1425.8012882492205
57.47659755214944,16.997748143868748,30.11705627854853,19.310135899320766,1164.2155017994173
58.42222920862725,16.681294904204584,30.049735639046105,19.180182100918287,939.0864960682799
59.33509003554161,16.352396499347204,29.960916187948197,19.035142743660966,745.3966836535631
60.21860659416184,16.013604243859046,29.853824873205546,18.877303797343064,578.8184743079684
61.075746635641266,15.667105649207825,29.73124261969615,18.708637207239157,435.619393830062
61.90908204371438,15.314774655449035,29.59556568047296,18.530844025155385,312.5802499911508
62.72084312404952,14.958214952263999,29.448858551472956,18.34539161093881,206.924551408581
63.51296543014814,14.598797339686275,29.292899609792713,18.153545719782528,116.25763198011643
64.28713015206067,14.237691948168713,29.12922047611009,17.95639817854825,38.51414627396161
65.04479895306788,13.875896024932683,28.9591399642427,17.754890757629084,-28.08721521022811
65.78724401776049,13.514257896329015,28.78379336216437,17.549835761473233,-85.08278370910762
66.51557396997097,13.153497632095844,28.604157686449735,17.341933788955835,-133.79759907263193
67.23075622846855,12.794224865083521,28.421073463840074,17.131789052744377,-175.3744643841845
67.93363629023507,12.436954157645818,28.235263517485535,16.919922593292362,-210.79900530244527
68.62495436378582,12.082118252102235,28.047349169750575,16.70678367694362,-240.9212835129924
69.30535971690657,11.73007949627912,27.857864216831032,16.49275962782356,-266.4744381317347
